indx,T,PE,rU,nSi,nC,nacc_insSi,nacc_delSi,nacc_insC,nacc_delC,GammaO,Eslab,EbulkAgO,EbulkO,Phi,A,redPot
4472,549.31825,-489.91933,,36,37,0,2,2,3,,,,,,,-42.642214
4473,538.83918,-489.88366,,36,37,0,2,2,3,,,,,,,-42.606542
4474,528.1838,-489.85052,,36,37,0,2,2,3,,,,,,,-42.573401
4475,519.62766,-489.83817,,36,37,0,2,2,3,,,,,,,-42.561052
4476,512.56036,-489.83929,,36,37,0,2,2,3,,,,,,,-42.562176
4477,504.31353,-489.82801,,36,37,0,2,2,3,,,,,,,-42.550895
4478,493.87009,-489.79316,,36,37,0,2,2,3,,,,,,,-42.51604
4479,480.20866,-489.72308,,36,37,0,2,2,3,,,,,,,-42.445968
4480,469.27372,-489.66962,,36,37,0,2,2,3,,,,,,,-42.392502
4481,463.86296,-489.65723,,36,37,0,2,2,3,,,,,,,-42.380119
4482,462.9102,-489.6764,,36,37,0,2,2,3,,,,,,,-42.399288
4483,465.15928,-489.71634,,36,37,0,2,2,3,,,,,,,-42.439227
4484,471.0113,-489.78182,,36,37,0,2,2,3,,,,,,,-42.504708
4485,476.71627,-489.84031,,36,37,0,2,2,3,,,,,,,-42.563197
4486,478.0387,-489.85456,,36,37,0,2,2,3,,,,,,,-42.577444
4487,476.80776,-489.84188,,36,37,0,2,2,3,,,,,,,-42.564766
4488,473.61137,-489.80779,,36,37,0,2,2,3,,,,,,,-42.530672
4489,469.77497,-489.76427,,36,37,0,2,2,3,,,,,,,-42.487158
4490,467.12675,-489.72789,,36,37,0,2,2,3,,,,,,,-42.450772
4491,465.94964,-489.70133,,36,37,0,2,2,3,,,,,,,-42.424216
4492,466.63836,-489.68861,,36,37,0,2,2,3,,,,,,,-42.411497
4493,468.77642,-489.68658,,36,37,0,2,2,3,,,,,,,-42.409468
4494,471.53855,-489.68856,,36,37,0,2,2,3,,,,,,,-42.41145
4495,473.1662,-489.67943,,36,37,0,2,2,3,,,,,,,-42.402312
4496,471.3626,-489.63885,,36,37,0,2,2,3,,,,,,,-42.36174
4497,469.95725,-489.60142,,36,37,0,2,2,3,,,,,,,-42.32431
4498,472.22664,-489.59653,,36,37,0,2,2,3,,,,,,,-42.31941
4499,476.3722,-489.6079,,36,37,0,2,2,3,,,,,,,-42.330786
4500,483.00912,-489.64159,,36,37,0,2,2,3,,,,,,,-42.364474
4501,491.81169,-489.69526,,36,37,0,2,2,3,,,,,,,-42.41814
4502,499.23697,-489.73778,,36,37,0,2,2,3,,,,,,,-42.460662
4503,504.53506,-489.76326,,36,37,0,2,2,3,,,,,,,-42.486144
4504,508.7827,-489.78198,,36,37,0,2,2,3,,,,,,,-42.504866
4505,512.40546,-489.79811,,36,37,0,2,2,3,,,,,,,-42.520992
4506,514.90991,-489.8074,,36,37,0,2,2,3,,,,,,,-42.530282
4507,516.79496,-489.81449,,36,37,0,2,2,3,,,,,,,-42.537373
4508,520.10698,-489.83809,,36,37,0,2,2,3,,,,,,,-42.560973
4509,520.93692,-489.84312,,36,37,0,2,2,3,,,,,,,-42.566
4510,516.22651,-489.80186,,36,37,0,2,2,3,,,,,,,-42.52475
4511,506.41809,-489.7173,,36,37,0,2,2,3,,,,,,,-42.440189
4512,495.82604,-489.62671,,36,37,0,2,2,3,,,,,,,-42.349598
4513,488.69201,-489.56664,,36,37,0,2,2,3,,,,,,,-42.289529
4514,487.68814,-489.56019,,36,37,0,2,2,3,,,,,,,-42.283076
4515,493.39242,-489.61232,,36,37,0,2,2,3,,,,,,,-42.335201
4516,505.83397,-489.72437,,36,37,0,2,2,3,,,,,,,-42.447251
4517,522.4618,-489.87544,,36,37,0,2,2,3,,,,,,,-42.598321
4518,539.17272,-490.03179,,36,37,0,2,2,3,,,,,,,-42.754671
4519,552.34765,-490.16462,,36,37,0,2,2,3,,,,,,,-42.887502
4520,560.38181,-490.26349,,36,37,0,2,2,3,,,,,,,-42.986372
4521,559.48921,-490.29738,,36,37,0,2,2,3,,,,,,,-43.020261
4522,548.36248,-490.25574,,36,37,0,2,2,3,,,,,,,-42.978623
4523,529.66678,-490.16178,,36,37,0,2,2,3,,,,,,,-42.884663
4524,507.15084,-490.04646,,36,37,0,2,2,3,,,,,,,-42.769341
4525,482.57723,-489.92153,,36,37,0,2,2,3,,,,,,,-42.644417
4526,460.82532,-489.82623,,36,37,0,2,2,3,,,,,,,-42.549115
4527,448.4156,-489.81599,,36,37,0,2,2,3,,,,,,,-42.538871
4528,444.99247,-489.88588,,36,37,0,2,2,3,,,,,,,-42.60877
4529,445.33792,-489.98747,,36,37,0,2,2,3,,,,,,,-42.710353
4530,448.27606,-490.1087,,36,37,0,2,2,3,,,,,,,-42.831583
4531,453.03067,-490.24174,,36,37,0,2,2,3,,,,,,,-42.964625
4532,457.28156,-490.36495,,36,37,0,2,2,3,,,,,,,-43.08783
4533,459.70879,-490.46556,,36,37,0,2,2,3,,,,,,,-43.188449
4534,462.07127,-490.55907,,36,37,0,2,2,3,,,,,,,-43.281954
4535,464.22,-490.64406,,36,37,0,2,2,3,,,,,,,-43.366942
4536,463.39668,-490.69535,,36,37,0,2,2,3,,,,,,,-43.418233
4537,459.94175,-490.71553,,36,37,0,2,2,3,,,,,,,-43.43841
4538,454.7972,-490.71256,,36,37,0,2,2,3,,,,,,,-43.435441
4539,449.24515,-490.69746,,36,37,0,2,2,3,,,,,,,-43.420342
4540,445.60513,-490.69084,,36,37,0,2,2,3,,,,,,,-43.413727
4541,445.31631,-490.70568,,36,37,0,2,2,3,,,,,,,-43.428569
4542,447.52801,-490.73448,,36,37,0,2,2,3,,,,,,,-43.457365
4543,449.4923,-490.75265,,36,37,0,2,2,3,,,,,,,-43.47553
4544,447.5465,-490.72698,,36,37,0,2,2,3,,,,,,,-43.449868
4545,443.30742,-490.67146,,36,37,0,2,2,3,,,,,,,-43.394346
4546,438.76409,-490.60262,,36,37,0,2,2,3,,,,,,,-43.325501
4547,435.04123,-490.52839,,36,37,0,2,2,3,,,,,,,-43.25127
4548,434.831,-490.46988,,36,37,0,2,2,3,,,,,,,-43.192768
4549,438.53861,-490.42616,,36,37,0,2,2,3,,,,,,,-43.149044
4550,445.5164,-490.38586,,36,37,0,2,2,3,,,,,,,-43.108743
4551,455.63497,-490.34265,,36,37,0,2,2,3,,,,,,,-43.065534
4552,468.42346,-490.29045,,36,37,0,2,2,3,,,,,,,-43.013339
4553,483.68937,-490.23408,,36,37,0,2,2,3,,,,,,,-42.956965
4554,500.67667,-490.18414,,36,37,0,2,2,3,,,,,,,-42.907025
4555,516.90362,-490.1416,,36,37,0,2,2,3,,,,,,,-42.864488
4556,530.6251,-490.10966,,36,37,0,2,2,3,,,,,,,-42.832545
4557,539.32394,-490.07244,,36,37,0,2,2,3,,,,,,,-42.795321
4558,541.30308,-490.01078,,36,37,0,2,2,3,,,,,,,-42.733666
4559,537.10455,-489.92085,,36,37,0,2,2,3,,,,,,,-42.643737
4560,528.55791,-489.81026,,36,37,0,2,2,3,,,,,,,-42.533147
4561,517.57667,-489.68933,,36,37,0,2,2,3,,,,,,,-42.412217
4562,505.74409,-489.56733,,36,37,0,2,2,3,,,,,,,-42.290211
4563,493.0566,-489.44056,,36,37,0,2,2,3,,,,,,,-42.163444
4564,479.39394,-489.30498,,36,37,0,2,2,3,,,,,,,-42.02787
4565,467.6057,-489.18396,,36,37,0,2,2,3,,,,,,,-41.906845
4566,459.57475,-489.09248,,36,37,0,2,2,3,,,,,,,-41.815369
4567,456.57712,-489.04058,,36,37,0,2,2,3,,,,,,,-41.763467
4568,459.64643,-489.03675,,36,37,0,2,2,3,,,,,,,-41.759638
4569,470.64634,-489.09762,,36,37,0,2,2,3,,,,,,,-41.820503
4570,487.57357,-489.20582,,36,37,0,2,2,3,,,,,,,-41.928704
4571,509.81028,-489.35775,,36,37,0,2,2,3,,,,,,,-42.080634
4572,535.93906,-489.54398,,36,37,0,2,2,3,,,,,,,-42.266864
4573,562.69426,-489.73991,,36,37,0,2,2,3,,,,,,,-42.462796
4574,586.31264,-489.91772,,36,37,0,2,2,3,,,,,,,-42.640608
4575,600.88677,-490.03029,,36,37,0,2,2,3,,,,,,,-42.753178
4576,603.85221,-490.05909,,36,37,0,2,2,3,,,,,,,-42.781973
4577,594.9519,-490.00327,,36,37,0,2,2,3,,,,,,,-42.726154
4578,576.21658,-489.87912,,36,37,0,2,2,3,,,,,,,-42.602008
4579,550.27457,-489.70546,,36,37,0,2,2,3,,,,,,,-42.428348
4580,523.01904,-489.52911,,36,37,0,2,2,3,,,,,,,-42.251996
4581,501.29226,-489.40625,,36,37,0,2,2,3,,,,,,,-42.129133
4582,488.94582,-489.36815,,36,37,0,2,2,3,,,,,,,-42.091036
4583,488.83783,-489.43965,,36,37,0,2,2,3,,,,,,,-42.162533
4584,499.84121,-489.6119,,36,37,0,2,2,3,,,,,,,-42.334782
4585,517.55098,-489.848,,36,37,0,2,2,3,,,,,,,-42.57088
4586,534.87006,-490.08708,,36,37,0,2,2,3,,,,,,,-42.809969
4587,547.6647,-490.29434,,36,37,0,2,2,3,,,,,,,-43.017221
4588,557.72386,-490.48754,,36,37,0,2,2,3,,,,,,,-43.210428
4589,564.18183,-490.6593,,36,37,0,2,2,3,,,,,,,-43.38219
4590,563.20686,-490.77318,,36,37,0,2,2,3,,,,,,,-43.496061
4591,549.96869,-490.7801,,36,37,0,2,2,3,,,,,,,-43.502985
4592,524.85876,-490.67507,,36,37,0,2,2,3,,,,,,,-43.397958
4593,492.76442,-490.49302,,36,37,0,2,2,3,,,,,,,-43.215902
4594,461.94546,-490.30272,,36,37,0,2,2,3,,,,,,,-43.025601
4595,437.43988,-490.14797,,36,37,0,2,2,3,,,,,,,-42.870858
4596,420.95336,-490.04534,,36,37,0,2,2,3,,,,,,,-42.768223
4597,410.79627,-489.98167,,36,37,0,2,2,3,,,,,,,-42.704551
4598,403.6541,-489.92901,,36,37,0,2,2,3,,,,,,,-42.651895
4599,397.39243,-489.86962,,36,37,0,2,2,3,,,,,,,-42.592506
4600,394.10483,-489.82343,,36,37,0,2,2,3,,,,,,,-42.546318
4601,397.33575,-489.82327,,36,37,0,2,2,3,,,,,,,-42.546158
4602,410.9048,-489.90416,,36,37,0,2,2,3,,,,,,,-42.627048
4603,432.23336,-490.04373,,36,37,0,2,2,3,,,,,,,-42.766613
4604,456.64401,-490.20195,,36,37,0,2,2,3,,,,,,,-42.92484
4605,479.51502,-490.34075,,36,37,0,2,2,3,,,,,,,-43.063632
4606,497.97434,-490.43852,,36,37,0,2,2,3,,,,,,,-43.161405
4607,509.95304,-490.48069,,36,37,0,2,2,3,,,,,,,-43.203575
4608,515.96086,-490.47469,,36,37,0,2,2,3,,,,,,,-43.197572
4609,516.25834,-490.42416,,36,37,0,2,2,3,,,,,,,-43.147048
4610,510.16739,-490.32292,,36,37,0,2,2,3,,,,,,,-43.045803
4611,498.88761,-490.18042,,36,37,0,2,2,3,,,,,,,-42.903302
4612,487.7121,-490.04222,,36,37,0,2,2,3,,,,,,,-42.765106
4613,480.46951,-489.94049,,36,37,0,2,2,3,,,,,,,-42.663376
4614,481.30623,-489.91098,,36,37,0,2,2,3,,,,,,,-42.633867
4615,490.1802,-489.9527,,36,37,0,2,2,3,,,,,,,-42.675586
4616,502.77102,-490.02736,,36,37,0,2,2,3,,,,,,,-42.750241
4617,518.27211,-490.12959,,36,37,0,2,2,3,,,,,,,-42.852478
4618,530.0149,-490.20164,,36,37,0,2,2,3,,,,,,,-42.924524
4619,534.5565,-490.21476,,36,37,0,2,2,3,,,,,,,-42.937642
4620,532.34704,-490.17403,,36,37,0,2,2,3,,,,,,,-42.896913
4621,524.22496,-490.08646,,36,37,0,2,2,3,,,,,,,-42.809343
4622,513.37998,-489.9792,,36,37,0,2,2,3,,,,,,,-42.70208
4623,502.5194,-489.87449,,36,37,0,2,2,3,,,,,,,-42.597377
4624,492.18651,-489.77516,,36,37,0,2,2,3,,,,,,,-42.498041
4625,483.1979,-489.68666,,36,37,0,2,2,3,,,,,,,-42.409542
4626,474.57817,-489.59843,,36,37,0,2,2,3,,,,,,,-42.321318
4627,467.93939,-489.52348,,36,37,0,2,2,3,,,,,,,-42.246363
4628,464.12566,-489.46781,,36,37,0,2,2,3,,,,,,,-42.190698
4629,464.21366,-489.43959,,36,37,0,2,2,3,,,,,,,-42.162471
4630,470.60822,-489.45893,,36,37,0,2,2,3,,,,,,,-42.181812
4631,484.4217,-489.5342,,36,37,0,2,2,3,,,,,,,-42.257084
4632,502.23663,-489.63307,,36,37,0,2,2,3,,,,,,,-42.35596
4633,519.44084,-489.71305,,36,37,0,2,2,3,,,,,,,-42.435931
4634,534.67544,-489.76131,,36,37,0,2,2,3,,,,,,,-42.484194
4635,548.55004,-489.78298,,36,37,0,2,2,3,,,,,,,-42.505864
4636,562.61892,-489.79217,,36,37,0,2,2,3,,,,,,,-42.515054
4637,577.57874,-489.79662,,36,37,0,2,2,3,,,,,,,-42.51951
4638,592.02076,-489.78741,,36,37,0,2,2,3,,,,,,,-42.510298
4639,599.52212,-489.71298,,36,37,0,2,2,3,,,,,,,-42.435864
4640,597.35362,-489.55655,,36,37,0,2,2,3,,,,,,,-42.279431
4641,588.82773,-489.35346,,36,37,0,2,2,3,,,,,,,-42.076348
4642,576.10792,-489.12541,,36,37,0,2,2,3,,,,,,,-41.848299
4643,565.00036,-488.92467,,36,37,0,2,2,3,,,,,,,-41.647553
4644,559.8253,-488.78828,,36,37,0,2,2,3,,,,,,,-41.511167
4645,560.69403,-488.71596,,36,37,0,2,2,3,,,,,,,-41.438841
4646,565.97966,-488.69281,,36,37,0,2,2,3,,,,,,,-41.41569
4647,576.09096,-488.72369,,36,37,0,2,2,3,,,,,,,-41.446577
4648,589.97935,-488.80131,,36,37,0,2,2,3,,,,,,,-41.524194
4649,604.08114,-488.89714,,36,37,0,2,2,3,,,,,,,-41.620024
4650,614.78252,-488.98308,,36,37,0,2,2,3,,,,,,,-41.705968
4651,621.83077,-489.06169,,36,37,0,2,2,3,,,,,,,-41.784571
4652,622.54944,-489.11314,,36,37,0,2,2,3,,,,,,,-41.836028
4653,616.96213,-489.14121,,36,37,0,2,2,3,,,,,,,-41.864099
4654,605.58995,-489.15227,,36,37,0,2,2,3,,,,,,,-41.875157
4655,588.65594,-489.14675,,36,37,0,2,2,3,,,,,,,-41.869634
4656,567.64157,-489.13116,,36,37,0,2,2,3,,,,,,,-41.854042
4657,546.37135,-489.12742,,36,37,0,2,2,3,,,,,,,-41.850301
4658,527.71181,-489.1454,,36,37,0,2,2,3,,,,,,,-41.868289
4659,512.5283,-489.17782,,36,37,0,2,2,3,,,,,,,-41.900704
4660,499.47031,-489.20221,,36,37,0,2,2,3,,,,,,,-41.925099
4661,488.82346,-489.2179,,36,37,0,2,2,3,,,,,,,-41.94078
4662,477.85256,-489.20252,,36,37,0,2,2,3,,,,,,,-41.925402
4663,460.9528,-489.10932,,36,37,0,2,2,3,,,,,,,-41.832202
4664,442.3265,-488.9802,,36,37,0,2,2,3,,,,,,,-41.703083
4665,429.96614,-488.89101,,36,37,0,2,2,3,,,,,,,-41.613891
4666,430.18973,-488.90194,,36,37,0,2,2,3,,,,,,,-41.624822
4667,443.95763,-489.0242,,36,37,0,2,2,3,,,,,,,-41.747083
4668,468.93176,-489.23939,,36,37,0,2,2,3,,,,,,,-41.962277
4669,497.44186,-489.48159,,36,37,0,2,2,3,,,,,,,-42.20448
4670,522.78832,-489.69483,,36,37,0,2,2,3,,,,,,,-42.417718
4671,537.41552,-489.8152,,36,37,0,2,2,3,,,,,,,-42.538085
4672,537.6405,-489.81231,,36,37,0,2,2,3,,,,,,,-42.535195
4673,529.93723,-489.74483,,36,37,0,2,2,3,,,,,,,-42.46771
4674,523.47111,-489.69429,,36,37,0,2,2,3,,,,,,,-42.417176
4675,520.76519,-489.68232,,36,37,0,2,2,3,,,,,,,-42.405205
4676,520.8799,-489.70006,,36,37,0,2,2,3,,,,,,,-42.422947
4677,521.54001,-489.72714,,36,37,0,2,2,3,,,,,,,-42.450026
4678,521.08687,-489.7489,,36,37,0,2,2,3,,,,,,,-42.471782
4679,519.00498,-489.76075,,36,37,0,2,2,3,,,,,,,-42.483638
4680,517.32111,-489.78102,,36,37,0,2,2,3,,,,,,,-42.503904
4681,516.20528,-489.81122,,36,37,0,2,2,3,,,,,,,-42.534109
4682,514.94133,-489.84501,,36,37,0,2,2,3,,,,,,,-42.567892
4683,512.96822,-489.87732,,36,37,0,2,2,3,,,,,,,-42.600202
4684,509.78987,-489.90348,,36,37,0,2,2,3,,,,,,,-42.62636
4685,505.18451,-489.92096,,36,37,0,2,2,3,,,,,,,-42.643843
4686,498.37456,-489.92174,,36,37,0,2,2,3,,,,,,,-42.644622
4687,489.25308,-489.90335,,36,37,0,2,2,3,,,,,,,-42.626239
4688,477.03538,-489.85651,,36,37,0,2,2,3,,,,,,,-42.579394
4689,466.10691,-489.81863,,36,37,0,2,2,3,,,,,,,-42.541511
4690,461.06869,-489.82994,,36,37,0,2,2,3,,,,,,,-42.552827
4691,464.16912,-489.9108,,36,37,0,2,2,3,,,,,,,-42.633688
4692,474.67997,-490.05594,,36,37,0,2,2,3,,,,,,,-42.778825
4693,487.88989,-490.22497,,36,37,0,2,2,3,,,,,,,-42.947859
4694,497.00456,-490.35862,,36,37,0,2,2,3,,,,,,,-43.081502
4695,499.96104,-490.43965,,36,37,0,2,2,3,,,,,,,-43.16253
4696,497.14648,-490.47195,,36,37,0,2,2,3,,,,,,,-43.194836
4697,488.73286,-490.45632,,36,37,0,2,2,3,,,,,,,-43.179206
4698,477.24573,-490.41397,,36,37,0,2,2,3,,,,,,,-43.136854
4699,465.16202,-490.36539,,36,37,0,2,2,3,,,,,,,-43.088278
4700,454.60806,-490.32809,,36,37,0,2,2,3,,,,,,,-43.050978
4701,446.67363,-490.31063,,36,37,0,2,2,3,,,,,,,-43.03351
4702,443.76791,-490.3342,,36,37,0,2,2,3,,,,,,,-43.057088
4703,446.15888,-490.40145,,36,37,0,2,2,3,,,,,,,-43.124332
4704,451.21631,-490.48931,,36,37,0,2,2,3,,,,,,,-43.212196
4705,455.28524,-490.56566,,36,37,0,2,2,3,,,,,,,-43.288541
4706,453.29503,-490.58493,,36,37,0,2,2,3,,,,,,,-43.307817
4707,444.47993,-490.53957,,36,37,0,2,2,3,,,,,,,-43.262453
4708,432.31333,-490.45922,,36,37,0,2,2,3,,,,,,,-43.182108
4709,422.45147,-490.393,,36,37,0,2,2,3,,,,,,,-43.115882
4710,420.19062,-490.38686,,36,37,0,2,2,3,,,,,,,-43.109744
4711,426.78268,-490.45056,,36,37,0,2,2,3,,,,,,,-43.173446
4712,439.78968,-490.56065,,36,37,0,2,2,3,,,,,,,-43.283534
4713,458.24373,-490.70747,,36,37,0,2,2,3,,,,,,,-43.430355
4714,477.09194,-490.84514,,36,37,0,2,2,3,,,,,,,-43.568023
4715,490.65811,-490.92323,,36,37,0,2,2,3,,,,,,,-43.646119
4716,495.72411,-490.91423,,36,37,0,2,2,3,,,,,,,-43.637112
4717,494.25424,-490.83725,,36,37,0,2,2,3,,,,,,,-43.560135
4718,490.1005,-490.72772,,36,37,0,2,2,3,,,,,,,-43.450602
4719,485.47914,-490.60584,,36,37,0,2,2,3,,,,,,,-43.328721
4720,480.8762,-490.47618,,36,37,0,2,2,3,,,,,,,-43.199066
4721,478.43421,-490.35867,,36,37,0,2,2,3,,,,,,,-43.081558
4722,477.66624,-490.24977,,36,37,0,2,2,3,,,,,,,-42.972653
4723,478.44146,-490.14997,,36,37,0,2,2,3,,,,,,,-42.872856
4724,480.965,-490.06323,,36,37,0,2,2,3,,,,,,,-42.78611
4725,485.22679,-489.99176,,36,37,0,2,2,3,,,,,,,-42.714642
4726,487.51298,-489.90462,,36,37,0,2,2,3,,,,,,,-42.627506
4727,487.87229,-489.80465,,36,37,0,2,2,3,,,,,,,-42.527536
4728,489.60559,-489.72282,,36,37,0,2,2,3,,,,,,,-42.445704
4729,496.54498,-489.69389,,36,37,0,2,2,3,,,,,,,-42.416773
4730,505.61302,-489.69034,,36,37,0,2,2,3,,,,,,,-42.413223
4731,516.10199,-489.70681,,36,37,0,2,2,3,,,,,,,-42.429693
4732,528.65563,-489.75021,,36,37,0,2,2,3,,,,,,,-42.473092
4733,537.60248,-489.7706,,36,37,0,2,2,3,,,,,,,-42.493487
4734,539.4414,-489.73754,,36,37,0,2,2,3,,,,,,,-42.460426
4735,538.83342,-489.69307,,36,37,0,2,2,3,,,,,,,-42.415952
4736,536.26038,-489.64042,,36,37,0,2,2,3,,,,,,,-42.363301
4737,530.87652,-489.57065,,36,37,0,2,2,3,,,,,,,-42.293536
4738,523.93854,-489.49354,,36,37,0,2,2,3,,,,,,,-42.216424
4739,518.41152,-489.43425,,36,37,0,2,2,3,,,,,,,-42.157138
4740,513.44369,-489.38364,,36,37,0,2,2,3,,,,,,,-42.106524
4741,510.07485,-489.35007,,36,37,0,2,2,3,,,,,,,-42.072954
4742,508.77534,-489.33714,,36,37,0,2,2,3,,,,,,,-42.060021
4743,510.67866,-489.35484,,36,37,0,2,2,3,,,,,,,-42.07772
4744,518.16336,-489.42519,,36,37,0,2,2,3,,,,,,,-42.148075
4745,530.51146,-489.54328,,36,37,0,2,2,3,,,,,,,-42.266169
4746,544.59746,-489.68373,,36,37,0,2,2,3,,,,,,,-42.406619
4747,555.17961,-489.80267,,36,37,0,2,2,3,,,,,,,-42.525559
4748,558.64202,-489.87064,,36,37,0,2,2,3,,,,,,,-42.593522
4749,553.27995,-489.8739,,36,37,0,2,2,3,,,,,,,-42.596783
4750,538.33705,-489.80503,,36,37,0,2,2,3,,,,,,,-42.52792
4751,516.70158,-489.68722,,36,37,0,2,2,3,,,,,,,-42.410103
4752,492.81536,-489.55621,,36,37,0,2,2,3,,,,,,,-42.27909
4753,468.48747,-489.42357,,36,37,0,2,2,3,,,,,,,-42.146453
4754,443.11806,-489.27882,,36,37,0,2,2,3,,,,,,,-42.001703
4755,419.53199,-489.14282,,36,37,0,2,2,3,,,,,,,-41.865704
4756,402.72854,-489.05754,,36,37,0,2,2,3,,,,,,,-41.780427
4757,398.29848,-489.07259,,36,37,0,2,2,3,,,,,,,-41.795479
4758,408.86225,-489.2126,,36,37,0,2,2,3,,,,,,,-41.935484
4759,431.94137,-489.45723,,36,37,0,2,2,3,,,,,,,-42.180115
4760,462.19562,-489.76122,,36,37,0,2,2,3,,,,,,,-42.484104
4761,492.08947,-490.06062,,36,37,0,2,2,3,,,,,,,-42.783508
4762,517.56432,-490.32394,,36,37,0,2,2,3,,,,,,,-43.046827
4763,536.95248,-490.54227,,36,37,0,2,2,3,,,,,,,-43.265152
4764,545.47165,-490.67817,,36,37,0,2,2,3,,,,,,,-43.401055
4765,541.818,-490.72414,,36,37,0,2,2,3,,,,,,,-43.447022
4766,527.96824,-490.69918,,36,37,0,2,2,3,,,,,,,-43.422062
4767,501.66878,-490.5795,,36,37,0,2,2,3,,,,,,,-43.302387
4768,465.89619,-490.38273,,36,37,0,2,2,3,,,,,,,-43.105613
4769,430.45057,-490.18586,,36,37,0,2,2,3,,,,,,,-42.90875
4770,402.88832,-490.04806,,36,37,0,2,2,3,,,,,,,-42.77094
4771,385.85859,-489.98847,,36,37,0,2,2,3,,,,,,,-42.71135
4772,376.15565,-489.97621,,36,37,0,2,2,3,,,,,,,-42.6991
4773,372.85384,-490.00271,,36,37,0,2,2,3,,,,,,,-42.72559
4774,377.61332,-490.08394,,36,37,0,2,2,3,,,,,,,-42.806824
4775,391.65605,-490.23255,,36,37,0,2,2,3,,,,,,,-42.955434
4776,412.72837,-490.42985,,36,37,0,2,2,3,,,,,,,-43.152737
4777,437.54589,-490.64806,,36,37,0,2,2,3,,,,,,,-43.370947
4778,460.42507,-490.83811,,36,37,0,2,2,3,,,,,,,-43.560992
4779,478.11899,-490.97337,,36,37,0,2,2,3,,,,,,,-43.696257
4780,490.03508,-491.05101,,36,37,0,2,2,3,,,,,,,-43.77389
4781,494.03768,-491.05349,,36,37,0,2,2,3,,,,,,,-43.77638
4782,492.43594,-491.00249,,36,37,0,2,2,3,,,,,,,-43.725374
4783,489.27636,-490.93405,,36,37,0,2,2,3,,,,,,,-43.656932
4784,486.43326,-490.86383,,36,37,0,2,2,3,,,,,,,-43.586712
4785,485.23052,-490.80222,,36,37,0,2,2,3,,,,,,,-43.5251
4786,484.60595,-490.7378,,36,37,0,2,2,3,,,,,,,-43.460689
4787,480.99578,-490.63643,,36,37,0,2,2,3,,,,,,,-43.359316
4788,473.14524,-490.48471,,36,37,0,2,2,3,,,,,,,-43.20759
4789,464.66848,-490.31237,,36,37,0,2,2,3,,,,,,,-43.035258
4790,463.29324,-490.18568,,36,37,0,2,2,3,,,,,,,-42.908569
4791,472.69881,-490.13483,,36,37,0,2,2,3,,,,,,,-42.857716
4792,492.70154,-490.15853,,36,37,0,2,2,3,,,,,,,-42.881411
4793,517.9504,-490.21552,,36,37,0,2,2,3,,,,,,,-42.938402
4794,540.18122,-490.24568,,36,37,0,2,2,3,,,,,,,-42.968561
4795,553.16332,-490.20953,,36,37,0,2,2,3,,,,,,,-42.932416
4796,557.31298,-490.12246,,36,37,0,2,2,3,,,,,,,-42.84534
4797,554.71624,-490.00607,,36,37,0,2,2,3,,,,,,,-42.728952
4798,547.60492,-489.87714,,36,37,0,2,2,3,,,,,,,-42.600021
4799,540.748,-489.77255,,36,37,0,2,2,3,,,,,,,-42.495432
4800,537.28604,-489.71459,,36,37,0,2,2,3,,,,,,,-42.437478
4801,537.83054,-489.70452,,36,37,0,2,2,3,,,,,,,-42.427408
4802,539.80865,-489.71672,,36,37,0,2,2,3,,,,,,,-42.439605
4803,539.70077,-489.71805,,36,37,0,2,2,3,,,,,,,-42.440939
4804,537.40237,-489.70648,,36,37,0,2,2,3,,,,,,,-42.429367
4805,536.99457,-489.71793,,36,37,0,2,2,3,,,,,,,-42.440814
4806,541.16556,-489.77667,,36,37,0,2,2,3,,,,,,,-42.49956
4807,543.02271,-489.82095,,36,37,0,2,2,3,,,,,,,-42.543836
4808,536.4591,-489.79545,,36,37,0,2,2,3,,,,,,,-42.518333
4809,519.48543,-489.68024,,36,37,0,2,2,3,,,,,,,-42.403122
4810,494.3028,-489.49133,,36,37,0,2,2,3,,,,,,,-42.214212
4811,469.9279,-489.30594,,36,37,0,2,2,3,,,,,,,-42.028827
4812,451.12622,-489.16397,,36,37,0,2,2,3,,,,,,,-41.886851
4813,439.03118,-489.07376,,36,37,0,2,2,3,,,,,,,-41.796646
4814,431.8048,-489.01761,,36,37,0,2,2,3,,,,,,,-41.740497
4815,431.04462,-489.00938,,36,37,0,2,2,3,,,,,,,-41.73227
4816,437.58552,-489.05629,,36,37,0,2,2,3,,,,,,,-41.779177
4817,451.28894,-489.15728,,36,37,0,2,2,3,,,,,,,-41.880169
4818,468.75095,-489.28235,,36,37,0,2,2,3,,,,,,,-42.005231
4819,486.78379,-489.40427,,36,37,0,2,2,3,,,,,,,-42.127155
4820,502.94564,-489.50321,,36,37,0,2,2,3,,,,,,,-42.226097
4821,514.77689,-489.55949,,36,37,0,2,2,3,,,,,,,-42.282373
4822,520.3804,-489.55825,,36,37,0,2,2,3,,,,,,,-42.281135
4823,519.76422,-489.50087,,36,37,0,2,2,3,,,,,,,-42.223751
4824,517.97527,-489.4333,,36,37,0,2,2,3,,,,,,,-42.156188
4825,519.2547,-489.39322,,36,37,0,2,2,3,,,,,,,-42.116103
4826,523.32549,-489.3776,,36,37,0,2,2,3,,,,,,,-42.10049
4827,527.78814,-489.3648,,36,37,0,2,2,3,,,,,,,-42.087682
4828,533.18165,-489.3602,,36,37,0,2,2,3,,,,,,,-42.083085
